"","business","programming","stat","statlang","system","visualization","bigdataskills","database","ml","size","datascientist","bigdata","dataengineer","dataanalyst","businessanalyst","marketinganalyst","machinelearner"
"1",2.83887240737341,1.47297452474858,0.824756884295504,0.498993490662559,0.801942623033432,0.963117160514506,0.519671970219927,0.859792324153337,0.488121769010158,1461,275,18,10,206,226,311,415
"2",3.30584334737084,2.12648581200047,7.51824395937142,2.60949422245578,0.793357302979482,1.57508090027094,0.688149629943042,2.02555651313912,2.47169768312438,405,111,2,3,76,9,92,112
"3",2.10988875651925,9.88610933119019,8.69624518722909,6.97550992695114,0.935775692455075,2.72924622693478,3.75565391576079,2.32437789764178,6.43167001499149,201,75,5,2,17,4,16,82
"4",1.86367153479281,11.755655580082,4.59005226546573,4.24845303849045,1.4935802573823,3.07920960100465,18.5641176455081,5.56919289118552,5.20585719578215,167,33,67,9,4,0,0,54
"5",1.62126641546286,9.02798090536265,0.967469594509965,1.74536155350246,2.37897092724026,2.6423537636768,5.9965747996408,3.29576382091608,1.90884189840376,298,27,103,7,22,3,24,112
